"Channel ID","Channel Label","Well ID","Well Label","Compound ID","Compound Name","Experiment","Dose [pM]","Dose Label","Spike Count","Spike Rate [Hz]","Burst Count","Mean Burst Duration [µs]","Mean Burst Spike Count","Mean Burst Spike Rate [Hz]","Percentage Spikes in Burst","Mean Interburst Interval [µs]","Active Channel","Network Burst Count","Mean Network Burst Duration [µs]","Mean Network Burst Spike Count","Mean Network Burst Spike Rate [Hz]","Percentage Spikes in Network Burst","Mean Network Interburst Interval [µs]"
"191","22","22","D5","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","","Drug 2",3882,12.94,19,763147.368,159.632,189.446,78.13,15897107.576,True,16,896665.625,1292.688,120.95,87.692,18648183.333
"191","22","22","D5","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","","Convulsant",12211,40.703,82,591742.683,138.549,230.115,93.039,3078314.815,True,79,619047.468,1234.278,166.971,98.07,3191826.282
"180","32","22","D5","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","0","Control",253,4.217,6,222491.667,35.167,141.603,83.399,5971806.25,False,5,758890,1070.4,113.056,91.393,11925737.5
"180","32","22","D5","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","","Drug 2",1044,3.48,27,230037.037,34.741,140.36,89.847,14112212.195,False,16,896665.625,1292.688,120.95,87.692,18648183.333
"180","32","22","D5","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","","Convulsant",6286,20.953,79,425503.797,77.481,180.256,97.375,3385125,False,79,619047.468,1234.278,166.971,98.07,3191826.282
"183","42","22","D5","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","0","Control",338,5.633,6,347975,50.5,136.542,89.645,8105816.667,True,5,758890,1070.4,113.056,91.393,11925737.5
"183","42","22","D5","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","","Drug 2",1442,4.807,18,432486.111,65,148.181,81.137,15134843.421,False,16,896665.625,1292.688,120.95,87.692,18648183.333
"183","42","22","D5","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","","Convulsant",6981,23.27,79,457354.43,85.911,186.405,97.221,3353660.256,False,79,619047.468,1234.278,166.971,98.07,3191826.282
"189","13","22","D5","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","0","Control",343,5.717,5,449700,63.6,131.635,92.711,9122493.75,False,5,758890,1070.4,113.056,91.393,11925737.5
"189","13","22","D5","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","","Drug 2",1311,4.37,21,369035.714,55.571,145.977,89.016,15159801.316,False,16,896665.625,1292.688,120.95,87.692,18648183.333
"189","13","22","D5","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","","Convulsant",6578,21.927,79,440160.759,81.785,184.18,98.221,3370232.692,False,79,619047.468,1234.278,166.971,98.07,3191826.282
"186","23","22","D5","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","0","Control",503,8.383,5,541780,75.2,133.859,74.751,8982775,False,5,758890,1070.4,113.056,91.393,11925737.5
"186","23","22","D5","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","","Drug 2",2110,7.033,20,499832.5,77.8,139.899,73.744,14260986.25,False,16,896665.625,1292.688,120.95,87.692,18648183.333
"186","23","22","D5","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","","Convulsant",8047,26.823,79,470982.278,98,206.777,96.21,3339527.564,True,79,619047.468,1234.278,166.971,98.07,3191826.282
"185","33","22","D5","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","0","Control",277,4.617,6,275825,41.5,147.394,89.892,9202343.75,False,5,758890,1070.4,113.056,91.393,11925737.5
"185","33","22","D5","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","","Drug 2",1074,3.58,24,300770.833,41.625,135.079,93.017,14802984.615,False,16,896665.625,1292.688,120.95,87.692,18648183.333
"185","33","22","D5","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","","Convulsant",5769,19.23,79,413480.38,71.316,170.553,97.66,3397141.667,False,79,619047.468,1234.278,166.971,98.07,3191826.282
"182","43","22","D5","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","0","Control",322,5.367,5,361180,56.4,144.011,87.578,9146637.5,False,5,758890,1070.4,113.056,91.393,11925737.5
"182","43","22","D5","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","","Drug 2",1269,4.23,23,337660.87,50.348,135.603,91.253,15177540.789,False,16,896665.625,1292.688,120.95,87.692,18648183.333
"182","43","22","D5","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","","Convulsant",6608,22.027,79,433904.43,82.089,187.441,98.139,3377250,False,79,619047.468,1234.278,166.971,98.07,3191826.282
"187","24","22","D5","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","0","Control",769,12.817,5,726770,144.4,193.997,93.888,12027975,True,5,758890,1070.4,113.056,91.393,11925737.5
"187","24","22","D5","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","","Drug 2",2979,9.93,17,785250,159.647,194.731,91.104,17487561.667,True,16,896665.625,1292.688,120.95,87.692,18648183.333
"187","24","22","D5","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","","Convulsant",10766,35.887,80,569374.375,130.575,227.183,97.028,3193278.481,True,79,619047.468,1234.278,166.971,98.07,3191826.282
"184","34","22","D5","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","0","Control",390,6.5,6,384541.667,59.167,133.381,91.026,9099256.25,False,5,758890,1070.4,113.056,91.393,11925737.5
"184","34","22","D5","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","","Drug 2",1561,5.203,18,487261.111,76.167,151.721,87.828,16436908.571,False,16,896665.625,1292.688,120.95,87.692,18648183.333
"184","34","22","D5","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","","Convulsant",7050,23.5,79,456531.013,86.633,188.313,97.078,3353991.667,False,79,619047.468,1234.278,166.971,98.07,3191826.282
"166","21","23","D6","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","0","Control",384,6.4,4,455562.5,86.25,164.635,89.844,13441600,True,3,761000,1020.333,111.872,94.797,16609150
"166","21","23","D6","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","","Drug 2",2459,8.197,24,489391.667,92.833,179.046,90.606,12156107.955,True,22,654613.636,896.864,114.531,94.353,12604580.952
"166","21","23","D6","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","","Convulsant",12567,41.89,106,496234.434,114.17,223.513,96.3,2351329.524,True,102,539221.569,868.02,134.5,97.046,2420797.03
"157","31","23","D6","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","0","Control",206,3.433,5,253710,36.6,134.492,88.835,9738357.143,False,3,761000,1020.333,111.872,94.797,16609150
"157","31","23","D6","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","","Drug 2",1276,4.253,37,185205.405,31.081,151.577,90.125,8237095.455,False,22,654613.636,896.864,114.531,94.353,12604580.952
"157","31","23","D6","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","","Convulsant",6777,22.59,104,389739.423,62.856,159.882,96.459,2514157.282,False,102,539221.569,868.02,134.5,97.046,2420797.03
"164","12","23","D6","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","0","Control",417,6.95,4,499887.5,99.75,172.059,95.683,13388990,True,3,761000,1020.333,111.872,94.797,16609150
"164","12","23","D6","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","","Drug 2",2711,9.037,24,549160.417,104.583,182.823,92.586,12079630.682,True,22,654613.636,896.864,114.531,94.353,12604580.952
"164","12","23","D6","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","","Convulsant",11389,37.963,102,488923.529,109.059,221.567,97.673,2471598.515,True,102,539221.569,868.02,134.5,97.046,2420797.03
"167","22","23","D6","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","0","Control",147,2.45,5,172120,25.2,123.87,85.714,11477366.667,False,3,761000,1020.333,111.872,94.797,16609150
"167","22","23","D6","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","","Drug 2",994,3.313,30,162586.667,28.433,157.98,85.815,10342280.189,False,22,654613.636,896.864,114.531,94.353,12604580.952
"167","22","23","D6","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","","Convulsant",4577,15.257,110,304700,39.255,125.753,94.341,2438469.266,False,102,539221.569,868.02,134.5,97.046,2420797.03
"156","32","23","D6","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","0","Control",126,2.1,3,210850,35.333,163.043,84.127,17218350,False,3,761000,1020.333,111.872,94.797,16609150
"156","32","23","D6","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","","Drug 2",830,2.767,23,163734.783,31.391,185.973,86.988,12225291.111,False,22,654613.636,896.864,114.531,94.353,12604580.952
"156","32","23","D6","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","","Convulsant",3545,11.817,123,212792.276,26.089,119.213,90.522,2237933.197,False,102,539221.569,868.02,134.5,97.046,2420797.03
"159","42","23","D6","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","0","Control",253,4.217,4,341625,54,152.843,85.375,13577440,False,3,761000,1020.333,111.872,94.797,16609150
"159","42","23","D6","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","","Drug 2",1594,5.313,27,349427.778,53.741,148.033,91.029,10780123,False,22,654613.636,896.864,114.531,94.353,12604580.952
"159","42","23","D6","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","","Convulsant",6580,21.933,104,392383.173,60.231,152.726,95.198,2510894.66,False,102,539221.569,868.02,134.5,97.046,2420797.03
"165","13","23","D6","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","0","Control",106,1.767,4,141950,23.75,148.627,89.623,13779540,False,3,761000,1020.333,111.872,94.797,16609150
"165","13","23","D6","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","","Drug 2",665,2.217,22,149679.545,25.773,168.555,85.263,13123763.095,False,22,654613.636,896.864,114.531,94.353,12604580.952
"165","13","23","D6","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","","Convulsant",2421,8.07,129,146675.969,15.597,103.009,83.106,2190674.219,False,102,539221.569,868.02,134.5,97.046,2420797.03
"162","23","23","D6","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","0","Control",23,0.383,2,82075,6,61.45,52.174,17915700,False,3,761000,1020.333,111.872,94.797,16609150
"162","23","23","D6","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","","Drug 2",127,0.423,6,65150,6.5,83.205,30.709,69425564.286,False,22,654613.636,896.864,114.531,94.353,12604580.952
"162","23","23","D6","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","","Convulsant",210,0.7,1,85300,6,58.617,2.857,"",False,102,539221.569,868.02,134.5,97.046,2420797.03
"161","33","23","D6","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","0","Control",389,6.483,3,652166.667,122,185.609,94.087,13396100,True,3,761000,1020.333,111.872,94.797,16609150
"161","33","23","D6","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","","Drug 2",2532,8.44,22,556643.182,108.227,193.462,94.036,12693135.714,True,22,654613.636,896.864,114.531,94.353,12604580.952
"161","33","23","D6","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","","Convulsant",11376,37.92,103,464665.534,104.408,221.825,94.532,2466512.745,True,102,539221.569,868.02,134.5,97.046,2420797.03
"158","43","23","D6","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","0","Control",451,7.517,3,712033.333,140,195.578,93.126,16648950,True,3,761000,1020.333,111.872,94.797,16609150
"158","43","23","D6","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","","Drug 2",2874,9.58,22,589559.091,118.591,200.227,90.779,11543355.435,True,22,654613.636,896.864,114.531,94.353,12604580.952
"158","43","23","D6","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","","Convulsant",12013,40.043,104,503987.5,107.904,210.483,93.415,2398719.903,True,102,539221.569,868.02,134.5,97.046,2420797.03
"163","24","23","D6","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","0","Control",278,4.633,3,541133.333,85.667,156.494,92.446,16862750,True,3,761000,1020.333,111.872,94.797,16609150
"163","24","23","D6","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","","Drug 2",1917,6.39,24,446931.25,73.708,159.377,92.28,11940938.889,True,22,654613.636,896.864,114.531,94.353,12604580.952
"163","24","23","D6","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","","Convulsant",8680,28.933,103,415058.252,82.466,196.567,97.857,2516952.451,True,102,539221.569,868.02,134.5,97.046,2420797.03
"160","34","23","D6","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","0","Control",449,7.483,3,717950,138.333,192.296,92.428,16596925,True,3,761000,1020.333,111.872,94.797,16609150
"160","34","23","D6","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","","Drug 2",2933,9.777,24,571195.833,112.708,186.109,92.226,12024498.864,True,22,654613.636,896.864,114.531,94.353,12604580.952
"160","34","23","D6","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","","Convulsant",11098,36.993,103,473184.466,105.553,220.104,97.964,2458461.765,True,102,539221.569,868.02,134.5,97.046,2420797.03
"274","21","12","C1","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","0","Control",1422,23.7,9,675561.111,135,186.088,85.443,7287100,True,8,889718.75,1297.5,120.554,90.434,7347435.714
"274","21","12","C1","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",7420,24.733,56,578743.75,112.571,181.301,84.96,5089850,True,50,760890,1116.28,122.761,89.397,5044856.122
"274","21","12","C1","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",19049,63.497,132,607898.106,140.561,230.07,97.401,1661921.756,True,132,655489.773,1222.848,155.693,98.107,1614368.702
"265","31","12","C1","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","0","Control",685,11.417,10,385995,61.6,147.9,89.927,8065438.462,False,8,889718.75,1297.5,120.554,90.434,7347435.714
"265","31","12","C1","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",3835,12.783,57,318935.088,57,169.285,84.72,6618253.012,False,50,760890,1116.28,122.761,89.397,5044856.122
"265","31","12","C1","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",9650,32.167,139,431751.799,66.108,148.949,95.223,1722944.565,False,132,655489.773,1222.848,155.693,98.107,1614368.702
"272","12","12","C1","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","0","Control",1711,28.517,9,772272.222,154.222,188.315,81.122,7240857.143,True,8,889718.75,1297.5,120.554,90.434,7347435.714
"272","12","12","C1","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",9326,31.087,64,606003.125,116.438,169.602,79.906,4673344.643,True,50,760890,1116.28,122.761,89.397,5044856.122
"272","12","12","C1","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",21126,70.42,132,647437.121,154.811,238.145,96.729,1621951.145,True,132,655489.773,1222.848,155.693,98.107,1614368.702
"275","22","12","C1","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","0","Control",1202,20.033,10,592865,111.8,167.128,93.012,6848400,True,8,889718.75,1297.5,120.554,90.434,7347435.714
"275","22","12","C1","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",6400,21.333,60,525632.5,98.033,168.396,91.906,5478557.368,True,50,760890,1116.28,122.761,89.397,5044856.122
"275","22","12","C1","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",17026,56.753,134,567073.881,123.978,215.181,97.574,1668710.902,False,132,655489.773,1222.848,155.693,98.107,1614368.702
"264","32","12","C1","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","0","Control",1085,18.083,9,541322.222,95.556,164.207,79.263,7399178.571,False,8,889718.75,1297.5,120.554,90.434,7347435.714
"264","32","12","C1","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",5504,18.347,61,381239.344,71.131,174.704,78.834,5371837.129,True,50,760890,1116.28,122.761,89.397,5044856.122
"264","32","12","C1","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",13945,46.483,132,537370.833,103.795,191.788,98.25,1732427.481,False,132,655489.773,1222.848,155.693,98.107,1614368.702
"267","42","12","C1","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","0","Control",733,12.217,10,415035,67.3,146.6,91.814,6962213.333,False,8,889718.75,1297.5,120.554,90.434,7347435.714
"267","42","12","C1","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",3904,13.013,61,323959.836,58.115,166.418,90.804,6370304.762,False,50,760890,1116.28,122.761,89.397,5044856.122
"267","42","12","C1","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",10645,35.483,134,471034.328,77.679,162.373,97.783,1764755.639,False,132,655489.773,1222.848,155.693,98.107,1614368.702
"273","13","12","C1","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","0","Control",554,9.233,12,260312.5,42.75,145.78,92.599,6171773.529,True,8,889718.75,1297.5,120.554,90.434,7347435.714
"273","13","12","C1","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",3277,10.923,54,283937.037,56.981,194.951,93.897,5353414.706,True,50,760890,1116.28,122.761,89.397,5044856.122
"273","13","12","C1","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",11503,38.343,133,503965.789,84.917,166.035,98.183,1748532.197,True,132,655489.773,1222.848,155.693,98.107,1614368.702
"270","23","12","C1","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","0","Control",1220,20.333,11,519813.636,91.727,148.124,82.705,6403250,True,8,889718.75,1297.5,120.554,90.434,7347435.714
"270","23","12","C1","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",6699,22.33,66,459724.242,83.106,161.673,81.878,4587307.391,True,50,760890,1116.28,122.761,89.397,5044856.122
"270","23","12","C1","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",17377,57.923,138,566582.246,122.152,208.901,97.008,1604923.723,True,132,655489.773,1222.848,155.693,98.107,1614368.702
"269","33","12","C1","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","0","Control",1338,22.3,9,628061.111,134.222,199.752,90.284,7344221.429,True,8,889718.75,1297.5,120.554,90.434,7347435.714
"269","33","12","C1","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",7192,23.973,56,561179.464,114.5,191.062,89.155,5097264.216,True,50,760890,1116.28,122.761,89.397,5044856.122
"269","33","12","C1","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",20373,67.91,132,615978.788,149,240.874,96.54,1653981.679,True,132,655489.773,1222.848,155.693,98.107,1614368.702
"266","43","12","C1","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","0","Control",693,11.55,9,431133.333,71.444,158.472,92.785,8739966.667,False,8,889718.75,1297.5,120.554,90.434,7347435.714
"266","43","12","C1","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",3889,12.963,61,323788.525,59.049,171.129,92.62,6852240,False,50,760890,1116.28,122.761,89.397,5044856.122
"266","43","12","C1","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",10323,34.41,136,473770.588,73.801,153.215,97.229,1729264.815,False,132,655489.773,1222.848,155.693,98.107,1614368.702
"271","24","12","C1","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","0","Control",329,5.483,7,229028.571,41.571,178.42,88.45,7689727.273,False,8,889718.75,1297.5,120.554,90.434,7347435.714
"271","24","12","C1","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",1895,6.317,50,214222,35.6,163.484,93.931,6620159.259,False,50,760890,1116.28,122.761,89.397,5044856.122
"271","24","12","C1","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",4747,15.823,188,228148.67,21.691,91.981,85.907,1362038.77,False,132,655489.773,1222.848,155.693,98.107,1614368.702
"268","34","12","C1","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","0","Control",506,8.433,10,294885,46.5,143.844,91.897,7017220,False,8,889718.75,1297.5,120.554,90.434,7347435.714
"268","34","12","C1","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",3093,10.31,56,281171.429,51.089,171.999,92.499,5757592.105,False,50,760890,1116.28,122.761,89.397,5044856.122
"268","34","12","C1","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",8766,29.22,136,449886.029,62.301,136.444,96.658,1753088.148,False,132,655489.773,1222.848,155.693,98.107,1614368.702
"250","21","13","C2","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","0","Control",526,8.767,6,488441.667,83.833,141.45,95.627,9898512.5,False,4,833875,1183,118.325,93.963,12977650
"250","21","13","C2","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",2877,9.59,24,670860.417,113,163.892,94.265,12158758.696,False,23,826350,1170.087,118.43,94.197,12506265.909
"250","21","13","C2","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",10231,34.103,94,501128.191,106.202,207.078,97.576,2715961.828,False,91,580053.846,1078.462,155.53,98.266,2743877.222
"241","31","13","C2","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","0","Control",596,9.933,6,511616.667,93.5,149.784,94.128,9763306.25,False,4,833875,1183,118.325,93.963,12977650
"241","31","13","C2","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",3377,11.257,24,725997.917,132.167,178.725,93.93,12054666.304,False,23,826350,1170.087,118.43,94.197,12506265.909
"241","31","13","C2","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",10927,36.423,94,513125,112.723,214.79,96.971,2704215.591,False,91,580053.846,1078.462,155.53,98.266,2743877.222
"248","12","13","C2","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","0","Control",610,10.167,4,721375,132.25,183,86.721,13138083.333,False,4,833875,1183,118.325,93.963,12977650
"248","12","13","C2","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",3332,11.107,28,574082.143,105.679,169.533,88.806,11398740.816,False,23,826350,1170.087,118.43,94.197,12506265.909
"248","12","13","C2","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",11259,37.53,96,523531.771,114.698,211.898,97.797,2626050.526,False,91,580053.846,1078.462,155.53,98.266,2743877.222
"251","22","13","C2","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","0","Control",494,8.233,4,650437.5,113.25,172.48,91.7,13230766.667,False,4,833875,1183,118.325,93.963,12977650
"251","22","13","C2","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",2984,9.947,27,581374.074,99.37,157.861,89.913,10589756.604,False,23,826350,1170.087,118.43,94.197,12506265.909
"251","22","13","C2","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",10044,33.48,96,469503.646,102.125,210.763,97.611,2680465.789,False,91,580053.846,1078.462,155.53,98.266,2743877.222
"240","32","13","C2","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","0","Control",392,6.533,4,565812.5,89.5,156.507,91.327,13222183.333,False,4,833875,1183,118.325,93.963,12977650
"240","32","13","C2","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",2233,7.443,25,539094,82.16,145.545,91.984,11882690.426,False,23,826350,1170.087,118.43,94.197,12506265.909
"240","32","13","C2","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",8238,27.46,94,449125,83.479,181.468,95.254,2767785.484,False,91,580053.846,1078.462,155.53,98.266,2743877.222
"243","42","13","C2","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","0","Control",350,5.833,4,490612.5,75,150.085,85.714,13377066.667,False,4,833875,1183,118.325,93.963,12977650
"243","42","13","C2","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",1989,6.63,33,366106.061,53.818,129.022,89.291,9768493.966,False,23,826350,1170.087,118.43,94.197,12506265.909
"243","42","13","C2","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",7717,25.723,91,415196.154,81.681,195.334,96.32,2908196.111,False,91,580053.846,1078.462,155.53,98.266,2743877.222
"249","13","13","C2","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","0","Control",315,5.25,5,362940,54.2,150.265,86.032,11546278.571,False,4,833875,1183,118.325,93.963,12977650
"249","13","13","C2","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",1717,5.723,32,339906.25,47.75,131.47,88.992,10371954.545,False,23,826350,1170.087,118.43,94.197,12506265.909
"249","13","13","C2","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",6783,22.61,93,416153.226,70.495,165.862,96.653,2835493.478,False,91,580053.846,1078.462,155.53,98.266,2743877.222
"246","23","13","C2","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","0","Control",419,6.983,5,473940,71.8,139.902,85.68,11477992.857,False,4,833875,1183,118.325,93.963,12977650
"246","23","13","C2","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",2321,7.737,28,451301.786,72.536,152.472,87.505,10302466.364,False,23,826350,1170.087,118.43,94.197,12506265.909
"246","23","13","C2","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",9383,31.277,92,457345.109,99.402,214.525,97.463,2830470.33,False,91,580053.846,1078.462,155.53,98.266,2743877.222
"245","33","13","C2","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","0","Control",103,1.717,4,131537.5,22,161.029,85.437,13710833.333,False,4,833875,1183,118.325,93.963,12977650
"245","33","13","C2","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",586,1.953,23,127265.217,21.609,166.193,84.812,13223479.545,False,23,826350,1170.087,118.43,94.197,12506265.909
"245","33","13","C2","10uM Topiramate","","10uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",1724,5.747,97,111492.268,11.825,101.098,66.531,2963427.604,False,91,580053.846,1078.462,155.53,98.266,2743877.222
